row,rid,lang,theme,month,ang,iro,hop,rsg,ent,anx,cnt,frm,hum,prf,evid,aff,dis,exh,rsl,care,fair,loya,auth,libe,trad,sexp,indv,scfr,cnsp,dogm,itru,wtru,hawk,ogh,lgbt,gtrd,sxm
1907,r_15ef0aa2e875,uk,society-culture,2026-02,2,3,0,0.0,0.0,0,2.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1908,r_b0c3aaf940d6,uk,society-culture,2026-02,1,2,0,0.0,0.0,0,1.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1909,r_7a07ca817df0,uk,society-culture,2026-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1910,r_7e466d168e61,uk,society-culture,2026-02,0,1,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,r_e1e118894af7,uk,society-culture,2026-02,3,4,0,0.0,0.0,0,3.0,1,4,1.0,2,-3,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0
1912,r_a9ec7b78ab01,uk,society-culture,2026-02,0,0,2,,2.0,0,0.0,0,2,0.0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1913,r_7a07ca817df0,uk,society-culture,2026-02,0,0,3,,3.0,0,0.0,1,0,0.0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1914,r_6266fe493f4c,uk,society-culture,2026-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,r_b0c3aaf940d6,uk,society-culture,2026-02,1,2,0,0.0,0.0,0,1.0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1916,r_7e466d168e61,uk,society-culture,2026-02,0,1,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,r_e1e118894af7,uk,society-culture,2026-02,3,4,0,0.0,0.0,0,4.0,1,4,0.0,1,-3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1918,r_b2106d83f38c,ru,personal,2024-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1919,r_504e8cb4858e,und,personal,2024-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,r_504e8cb4858e,und,personal,2024-02,0,0,0,0.0,0.0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,r_64857937b6d3,uk,geopolitics,2025-11,2,0,0,0.0,0.0,3,2.0,2,0,0.0,0,0,0,0,0,2,0,2,2,0,2,-1,0,2,2,3,0,-1,1,3,0,1,0
1922,r_046e99cfc05c,uk,geopolitics,2025-11,2,1,0,0.0,0.0,1,2.0,1,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1923,r_64857937b6d3,uk,geopolitics,2025-11,3,0,0,0.0,0.0,2,3.0,2,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,0,0,1,3,0,0,0
1924,r_f9ac22a9cabc,uk,geopolitics,2025-11,0,0,0,0.0,1.0,0,0.0,1,1,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,r_64857937b6d3,uk,geopolitics,2025-11,2,0,0,0.0,0.0,3,2.0,2,0,0.0,0,0,0,0,0,2,0,2,2,0,2,-1,0,2,2,3,0,-1,1,3,0,1,0
1926,r_046e99cfc05c,uk,geopolitics,2025-11,2,1,0,0.0,0.0,1,2.0,1,1,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1927,r_64857937b6d3,uk,geopolitics,2025-11,3,0,0,0.0,0.0,2,3.0,2,0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,0,0,1,3,0,0,0
1928,r_f9ac22a9cabc,uk,geopolitics,2025-11,0,0,0,0.0,1.0,0,0.0,1,1,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,r_5df81d3d5760,ru,ai-tech,2025-01,2,0,0,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1930,r_293c63b224cf,uk,war-strategy,2024-06,0,1,2,0.0,0.0,0,0.0,2,1,0.0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1931,r_e2d79a6513d2,uk,war-strategy,2024-06,1,0,0,0.0,0.0,2,1.0,2,0,0.0,2,0,0,0,0,2,0,2,0,1,0,0,0,1,2,2,0,-1,1,2,0,0,0
1932,r_fd13fb01aaf0,uk,war-strategy,2024-06,0,1,1,0.0,1.0,0,0.0,1,0,0.0,0,2,0,0,2,1,-1,2,1,-1,0,0,0,-1,0,4,0,0,1,0,0,0,0
1933,r_03a464fc8b2a,uk,war-strategy,2024-06,1,0,0,2.0,0.0,3,0.0,1,0,0.0,0,0,1,0,0,2,0,0,0,0,0,-1,0,-2,2,3,-1,-1,2,1,0,0,0
1934,r_a061344506dc,uk,war-strategy,2024-06,3,1,0,0.0,0.0,0,3.0,0,1,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0
1935,r_293c63b224cf,uk,war-strategy,2024-06,0,1,2,0.0,0.0,0,0.0,2,1,0.0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1936,r_e2d79a6513d2,uk,war-strategy,2024-06,1,0,0,0.0,0.0,2,1.0,2,0,0.0,2,0,0,0,0,2,0,2,0,1,0,0,0,1,2,2,0,-1,1,2,0,0,0
1937,r_03a464fc8b2a,uk,war-strategy,2024-06,1,0,0,2.0,0.0,3,0.0,1,0,0.0,0,0,1,0,0,2,0,0,0,0,0,-1,0,-2,2,3,-1,-1,2,1,0,0,0
1938,r_a061344506dc,uk,war-strategy,2024-06,3,0,0,0.0,0.0,0,3.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1939,r_a1100720c7de,uk,defense-tech,2025-02,2,1,0,0.0,0.0,0,1.0,1,0,0.0,0,-2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1940,r_c6f60a7e539b,uk,defense-tech,2025-02,0,1,1,0.0,1.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1941,r_4b1bde45a775,uk,defense-tech,2025-02,1,2,0,0.0,0.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
1942,r_bd655ce4f0dc,uk,defense-tech,2025-02,2,0,0,2.0,0.0,3,1.0,1,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,2,0,-1,-1,1,0,0,0
1943,r_298c7784c231,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,r_026d4ced4e62,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1945,r_298c7784c231,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,r_3f82106587c8,uk,defense-tech,2025-02,3,0,0,1.0,0.0,2,2.0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,3,3,0,-2,0,0,0,0,0
1947,r_9d1c23bd61c4,ru,defense-tech,2025-02,1,1,1,0.0,1.0,0,1.0,1,1,1.0,0,2,0,0,2,1,1,2,0,1,0,1,2,1,0,1,1,1,1,0,0,0,0
1948,r_8eedccb07018,uk,defense-tech,2025-02,3,2,0,2.0,0.0,1,2.0,0,2,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,-1,1,0,0,0
1949,r_70af4c00d934,uk,defense-tech,2025-02,2,0,0,2.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0
1950,r_37ca401a5642,uk,defense-tech,2025-02,3,1,0,2.0,0.0,3,2.0,1,1,0.0,0,0,1,0,0,2,0,1,0,1,0,0,0,2,0,3,0,0,2,2,0,0,0
1951,r_a1100720c7de,uk,defense-tech,2025-02,1,0,0,0.0,0.0,0,1.0,2,0,0.0,0,-2,0,0,0,0,2,1,0,0,0,0,1,0,0,2,-1,0,0,0,0,0,0
1952,r_c6f60a7e539b,uk,defense-tech,2025-02,0,0,1,0.0,1.0,0,0.0,1,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0
1953,r_4b1bde45a775,uk,defense-tech,2025-02,0,1,0,0.0,0.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
1954,r_bd655ce4f0dc,uk,defense-tech,2025-02,3,0,0,2.0,0.0,4,1.0,2,0,0.0,1,0,1,1,0,2,0,1,0,1,0,0,0,2,1,3,-1,-1,2,2,0,0,0
1955,r_298c7784c231,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,3,0,0.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1956,r_3f82106587c8,uk,defense-tech,2025-02,3,0,0,1.0,0.0,2,2.0,2,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,4,0,-2,0,0,0,0,0
1957,r_9d1c23bd61c4,ru,defense-tech,2025-02,1,0,1,0.0,1.0,0,1.0,2,1,0.0,1,0,0,0,2,1,2,2,0,1,0,1,2,1,0,2,1,1,2,0,0,0,0
1958,r_8eedccb07018,uk,defense-tech,2025-02,2,2,0,1.0,0.0,1,3.0,1,2,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,-1,-1,1,1,0,0,0
1959,r_70af4c00d934,uk,defense-tech,2025-02,2,0,0,2.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0
1960,r_37ca401a5642,uk,defense-tech,2025-02,3,1,0,2.0,0.0,3,2.0,1,1,0.0,0,0,1,0,0,2,0,1,0,1,0,0,0,2,0,3,0,0,2,2,0,0,0
1961,r_4ac5f87d743f,ru,personal,2026-01,2,2,0,0.0,0.0,0,3.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1962,r_4ac5f87d743f,ru,personal,2026-01,2,0,0,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,2,1,0,2,2,0,1,1,2,0,1,0,0,1,0,0,0,0
1963,r_15ef0aa2e875,uk,personal,2026-01,1,0,0,0.0,0.0,0,1.0,1,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0
1964,r_64a14cb5820b,uk,personal,2026-01,0,0,0,0.0,0.0,3,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965,r_64a14cb5820b,uk,personal,2026-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,r_609654b2d13d,ru,personal,2026-01,3,2,0,1.0,0.0,2,1.0,0,2,4.0,0,0,1,0,0,2,0,1,0,0,0,0,0,-1,0,1,0,0,1,1,0,0,1
1967,r_609654b2d13d,uk,personal,2026-01,0,0,0,2.0,0.0,2,0.0,1,1,1.0,1,0,2,2,2,2,0,1,0,1,0,0,1,-1,0,2,0,0,1,2,0,0,0
1968,r_1fd006b29887,ru,personal,2026-01,0,1,0,0.0,0.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1969,r_27e79ad7efba,uk,personal,2026-01,1,0,0,0.0,0.0,0,1.0,2,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,-1,2,2,0,0,0,1,0,0,0
1970,r_4ac5f87d743f,ru,personal,2026-01,2,3,0,0.0,0.0,0,3.0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,-2,0,2,0,0,0
1971,r_4ac5f87d743f,ru,personal,2026-01,1,0,0,0.0,0.0,0,2.0,2,0,0.0,1,0,0,0,0,2,1,0,2,2,-1,1,1,1,0,1,0,0,1,0,0,0,0
1972,r_15ef0aa2e875,uk,personal,2026-01,1,0,0,0.0,0.0,1,1.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1973,r_64a14cb5820b,uk,personal,2026-01,0,0,0,0.0,0.0,3,0.0,1,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1974,r_609654b2d13d,ru,personal,2026-01,3,1,0,0.0,0.0,2,2.0,0,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1975,r_27e79ad7efba,uk,personal,2026-01,2,0,0,1.0,0.0,1,1.0,1,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-1,0,0,0,0,0,0
1976,r_b61110327473,uk,economy,2025-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1977,r_b61110327473,uk,economy,2025-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,r_b61110327473,uk,economy,2025-01,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,r_b61110327473,uk,economy,2025-01,0,0,0,2.0,0.0,1,0.0,3,0,0.0,1,2,0,0,2,1,0,0,1,1,0,0,0,-1,0,1,-1,-1,0,0,0,0,0
1980,r_7550e0e8a27e,uk,economy,2025-01,4,0,0,2.0,0.0,0,4.0,1,0,1.0,0,0,0,0,0,2,3,0,2,1,0,0,1,-1,1,2,-2,0,0,0,0,0,0
1981,r_f19585de2113,en,economy,2025-01,1,3,1,0.0,0.0,2,0.0,2,3,0.0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
1982,r_7550e0e8a27e,uk,economy,2025-01,0,4,0,0.0,0.0,0,0.0,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1983,r_7a07ca817df0,uk,economy,2025-01,1,0,0,2.0,0.0,2,0.0,2,0,0.0,1,0,0,0,0,2,0,0,0,1,0,0,0,-1,0,2,0,0,0,0,0,0,0
1984,r_9170751e3c54,uk,economy,2025-01,0,1,0,0.0,0.0,0,1.0,2,1,1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
1985,r_b61110327473,uk,economy,2025-01,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,r_f19585de2113,en,economy,2025-01,1,3,1,0.0,0.0,2,0.0,2,3,0.0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
1987,r_7550e0e8a27e,uk,economy,2025-01,0,4,0,0.0,0.0,0,0.0,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1988,r_7a07ca817df0,uk,economy,2025-01,1,0,0,2.0,0.0,2,0.0,2,0,0.0,1,0,0,0,0,2,0,0,0,1,0,0,0,-1,0,2,0,0,0,0,0,0,0
1989,r_9170751e3c54,uk,economy,2025-01,0,1,0,0.0,0.0,0,1.0,2,1,1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
1990,r_71d72d0387ae,uk,defense-tech,2025-02,0,0,2,0.0,1.0,0,0.0,1,0,0.0,1,2,0,0,3,3,0,2,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0
1991,r_71d72d0387ae,uk,defense-tech,2025-02,3,2,0,0.0,0.0,0,3.0,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1992,r_4ac5f87d743f,ru,defense-tech,2025-02,0,1,1,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
1993,r_71d72d0387ae,uk,defense-tech,2025-02,0,0,1,0.0,0.0,0,0.0,2,0,0.0,0,1,0,0,1,2,2,1,0,2,0,1,2,2,0,0,1,0,0,0,0,0,0
1994,r_4ac5f87d743f,ru,defense-tech,2025-02,1,2,0,0.0,0.0,0,1.0,1,1,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1995,r_71d72d0387ae,uk,defense-tech,2025-02,3,0,0,0.0,0.0,0,3.0,1,0,1.0,0,-3,0,0,0,1,2,1,2,0,1,-1,1,-1,1,2,-2,-1,1,0,0,0,0
1996,r_4ac5f87d743f,uk,defense-tech,2025-02,3,0,0,0.0,0.0,0,3.0,1,0,1.0,0,-3,0,0,0,1,2,1,2,0,1,-1,1,-1,1,2,-2,-1,1,0,0,0,0
1997,r_1835a19b3b35,uk,defense-tech,2025-02,1,0,0,1.0,0.0,1,0.0,2,0,0.0,2,0,0,1,1,2,0,2,0,0,0,0,0,2,0,1,-1,0,2,0,0,0,0
1998,r_1835a19b3b35,uk,defense-tech,2025-02,1,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1999,r_c6f60a7e539b,uk,defense-tech,2025-02,2,1,0,0.0,0.0,0,2.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,0,0,0,0,0,0
2000,r_1835a19b3b35,uk,defense-tech,2025-02,2,2,0,0.0,0.0,0,2.0,1,1,0.0,0,-2,0,0,0,0,0,1,1,-1,0,0,0,0,1,1,-2,0,0,1,0,0,0
2001,r_c6f60a7e539b,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2002,r_1835a19b3b35,uk,defense-tech,2025-02,3,4,0,0.0,0.0,0,4.0,2,4,0.0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
2003,r_601ae17210a1,uk,defense-tech,2025-02,2,0,0,4.0,0.0,2,1.0,2,0,0.0,0,0,1,0,0,0,0,1,2,0,1,-1,0,-1,0,3,0,0,-1,0,0,0,0
2004,r_4ac5f87d743f,ru,defense-tech,2025-02,2,0,0,0.0,0.0,3,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,-1,-1,0,0,0,0
2005,r_6ee137890608,uk,defense-tech,2025-02,0,1,0,0.0,0.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,r_f77f50b9bad4,uk,defense-tech,2025-02,0,0,1,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,-1,1,0,0,0,0
2007,r_a5d4c2a1e6fc,uk,defense-tech,2025-02,1,2,0,0.0,0.0,0,2.0,1,2,0.0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-1,0,0,0,0,0,0
2008,r_ca112f63a7ca,uk,defense-tech,2025-02,0,0,0,1.0,0.0,2,0.0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2009,r_3f82106587c8,uk,defense-tech,2025-02,0,0,2,0.0,1.0,0,0.0,2,0,0.0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
2010,r_3f82106587c8,uk,defense-tech,2025-02,0,0,0,0.0,0.0,1,0.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,r_71d72d0387ae,uk,defense-tech,2025-02,0,0,1,0.0,2.0,0,0.0,1,0,1.0,1,2,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2012,r_1835a19b3b35,uk,defense-tech,2025-02,1,0,0,0.0,0.0,0,1.0,1,0,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-1,0,1,0,0,0,0
2013,r_4ac5f87d743f,ru,defense-tech,2025-02,2,0,0,0.0,0.0,3,0.0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,-1,-1,0,0,0,0
2014,r_6ee137890608,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,r_f77f50b9bad4,uk,defense-tech,2025-02,0,2,0,0.0,0.0,0,0.0,2,1,0.0,1,0,0,0,0,0,1,0,0,2,0,0,1,2,0,1,0,0,1,0,0,0,0
2016,r_a5d4c2a1e6fc,uk,defense-tech,2025-02,1,3,0,0.0,0.0,0,1.0,1,2,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1,0,0,0,0,0,0
2017,r_ca112f63a7ca,uk,defense-tech,2025-02,0,0,0,1.0,0.0,2,0.0,2,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,-1,1,2,0,-1,0,0,0,0,0
2018,r_3f82106587c8,uk,defense-tech,2025-02,0,0,2,0.0,1.0,0,0.0,2,0,0.0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0
2019,r_3f82106587c8,uk,defense-tech,2025-02,0,0,0,0.0,0.0,0,0.0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,r_b61110327473,uk,ai-tech,2026-03,0,0,0,2.0,0.0,0,0.0,3,0,0.0,1,0,0,0,0,2,0,0,1,0,0,0,0,-1,0,2,0,0,1,0,0,0,0
2021,r_b61110327473,uk,ai-tech,2026-03,0,1,0,0.0,0.0,0,1.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-1,0,0,0,0,0,0
2022,r_7b08f95a0223,uk,ai-tech,2026-03,2,0,0,0.0,0.0,0,0.0,2,0,0.0,0,-2,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
2023,r_a52eae222e50,uk,ai-tech,2026-03,0,0,0,0.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,r_261622ccbcb7,uk,ai-tech,2026-03,0,1,0,1.0,0.0,1,0.0,3,0,0.0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,r_018bb3c699e1,uk,ai-tech,2026-03,0,0,0,0.0,0.0,1,0.0,2,0,0.0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026,r_b61110327473,uk,ai-tech,2026-03,0,0,0,2.0,0.0,0,0.0,3,0,0.0,0,0,0,0,0,1,0,1,2,0,0,-1,0,-1,0,3,0,0,1,0,0,0,0
2027,r_7b08f95a0223,uk,ai-tech,2026-03,2,0,0,0.0,0.0,0,1.0,2,0,0.0,1,-1,0,0,1,1,2,1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,0
2028,r_a52eae222e50,uk,ai-tech,2026-03,0,0,0,0.0,0.0,0,1.0,3,0,0.0,1,0,0,0,0,1,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0
2029,r_261622ccbcb7,uk,ai-tech,2026-03,0,1,0,1.0,0.0,1,0.0,3,0,0.0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2030,r_018bb3c699e1,uk,ai-tech,2026-03,0,0,0,0.0,0.0,1,0.0,2,0,0.0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2031,r_a9ec7b78ab01,uk,ai-tech,2025-09,0,2,0,0.0,0.0,0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,r_9a55b5147366,uk,geopolitics,2025-02,0,0,2,,1.0,0,0.0,2,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2033,r_c1f75e7a41d9,uk,geopolitics,2025-02,0,0,0,,0.0,0,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,r_b61110327473,uk,geopolitics,2025-02,1,0,0,0.0,0.0,0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2035,r_b61110327473,uk,geopolitics,2025-02,0,0,0,2.0,0.0,1,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0
2036,r_b61110327473,uk,geopolitics,2025-02,1,3,0,1.0,0.0,0,1.0,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,-1,-1,0,0,0,0,0
2037,r_b61110327473,uk,geopolitics,2025-02,0,0,0,0.0,0.0,1,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2038,r_b61110327473,uk,geopolitics,2025-02,0,0,2,0.0,1.0,0,0.0,1,0,0.0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2039,r_17f723d1161d,uk,geopolitics,2025-02,0,1,1,0.0,1.0,0,0.0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2040,r_9c2c03e92972,uk,geopolitics,2025-02,0,2,1,0.0,1.0,0,0.0,1,2,0.0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2041,r_2a04689ec161,uk,geopolitics,2025-02,0,0,2,0.0,1.0,0,0.0,2,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2042,r_171d75d67f42,uk,geopolitics,2025-02,1,2,1,2.0,0.0,1,1.0,2,1,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,-1,0,0,0,0,0
